"","id","id_simple","sex","pack","species","isopleth","hr_area","monthly_spi","threemonth_spi","sixmonth_spi","prevyear_spi","twoyearlag_spi","prcp_monthly","prcp_threemonth","prcp_sixmonth","prcp_twoyear","prcp_annual","date.begin","date.end","year","YearMon","Month","season","label","Sex","Pack","Species","social_group","Month_categorical","Year_categorical","threeseason","fourseason","average_rainfall"
"440","Priya1","Priya","F",NA,"Cheetah","BB50",3.47371502734375,1.19,1.41,1.07,1.13,1.38,27.5,35.5,35.5,1649.25,818.25,2011-10-11 15:58:29,2011-11-11 12:58:29,2011,"2011-10",10,"Dry","2011 Dry 4","F",NA,"Cheetah","Priya","Oct","2011","Hot Dry","Hot Dry",12.125
"441","Priya2","Priya","F",NA,"Cheetah","BB95",49.0645189614258,-0.43,-0.14,0.08,0.16,0.29,0,138.5,475.5,1319.75,511,2012-04-04 09:06:23,2012-05-05 07:53:09,2012,"2012-04",4,"Wet","2012 Wet 1","F",NA,"Cheetah","Priya","Apr","2012","Cold Dry","Cold Wet",30.75
"442","Priya2","Priya","F",NA,"Cheetah","BB50",2.20383439013672,-0.43,-0.14,0.08,0.16,0.29,0,138.5,475.5,1319.75,511,2012-04-04 09:06:23,2012-05-05 07:53:09,2012,"2012-04",4,"Wet","2012 Wet 1","F",NA,"Cheetah","Priya","Apr","2012","Cold Dry","Cold Wet",30.75
"443","Priya2","Priya","F",NA,"Cheetah","BB95",45.0057836391602,-0.86,-0.04,-0.55,-0.63,-0.42,9,245.7,350.45,889.7,350.45,2013-03-04 03:20:34,2013-04-04 00:20:34,2013,"2013-03",3,"Wet","2013 Wet 3","F",NA,"Cheetah","Priya","Mar","2013","Wet","Cold Wet",94.0271428571429
"444","Priya2","Priya","F",NA,"Cheetah","BB50",5.36572476025391,-0.86,-0.04,-0.55,-0.63,-0.42,9,245.7,350.45,889.7,350.45,2013-03-04 03:20:34,2013-04-04 00:20:34,2013,"2013-03",3,"Wet","2013 Wet 3","F",NA,"Cheetah","Priya","Mar","2013","Wet","Cold Wet",94.0271428571429
"445","Priya2","Priya","F",NA,"Cheetah","BB50",1.41496407470703,0,1.17,-0.43,0.16,0.16,0,0,45,1319.75,511,2012-08-02 05:51:58,2012-09-02 02:51:58,2012,"2012-08",8,"Dry","2012 Dry 3","F",NA,"Cheetah","Priya","Aug","2012","Hot Dry","Cold Dry",0
"446","Priya2","Priya","F",NA,"Cheetah","BB95",25.6848971308594,-0.03,-0.1,-0.2,0.14,0.12,6.5,6.5,6.5,1300.25,482,2012-10-03 05:51:58,2012-11-03 00:26:33,2012,"2012-10",10,"Dry","2012 Dry 5","F",NA,"Cheetah","Priya","Oct","2012","Hot Dry","Hot Dry",12.125
"447","Priya2","Priya","F",NA,"Cheetah","BB95",42.425319059082,-0.43,-1.2,-0.61,-0.65,-0.63,0,26.7,343.95,861.45,350.45,2013-04-04 03:20:34,2013-05-05 00:20:34,2013,"2013-04",4,"Wet","2013 Wet 4","F",NA,"Cheetah","Priya","Apr","2013","Cold Dry","Cold Wet",30.75
"448","Priya2","Priya","F",NA,"Cheetah","BB50",3.67353544482422,-0.43,-1.2,-0.61,-0.65,-0.63,0,26.7,343.95,861.45,350.45,2013-04-04 03:20:34,2013-05-05 00:20:34,2013,"2013-04",4,"Wet","2013 Wet 4","F",NA,"Cheetah","Priya","Apr","2013","Cold Dry","Cold Wet",30.75
"449","Priya2","Priya","F",NA,"Cheetah","BB50",2.75634524365234,0.91,0.91,-0.7,0.12,0.16,0,0,0,1319.75,503,2012-09-02 05:51:58,2012-10-03 02:51:58,2012,"2012-09",9,"Dry","2012 Dry 4","F",NA,"Cheetah","Priya","Sep","2012","Hot Dry","Hot Dry",0.625
"450","Priya2","Priya","F",NA,"Cheetah","BB95",45.2085579760742,-0.93,-0.02,-0.2,-0.42,-0.04,17.7,309.7,341.45,1058.7,386.45,2013-02-01 03:20:34,2013-03-04 00:20:34,2013,"2013-02",2,"Wet","2013 Wet 2","F",NA,"Cheetah","Priya","Feb","2013","Wet","Hot Wet",97.4785714285714
"451","Priya2","Priya","F",NA,"Cheetah","BB95",38.2796473603516,1.03,-0.97,-0.5,-0.65,-0.65,0,8.99999999999999,318.7,861.45,350.45,2013-05-05 03:20:34,2013-05-31 21:20:34,2013,"2013-05",5,"Wet","2013 Wet 5","F",NA,"Cheetah","Priya","May","2013","Cold Dry","Cold Wet",0
"452","Priya2","Priya","F",NA,"Cheetah","BB50",1.64511179296875,1.03,-0.97,-0.5,-0.65,-0.65,0,8.99999999999999,318.7,861.45,350.45,2013-05-05 03:20:34,2013-05-31 21:20:34,2013,"2013-05",5,"Wet","2013 Wet 5","F",NA,"Cheetah","Priya","May","2013","Cold Dry","Cold Wet",0
"453","Priya2","Priya","F",NA,"Cheetah","BB95",72.0099751289062,0,1.17,-0.43,0.16,0.16,0,0,45,1319.75,511,2012-08-02 05:51:58,2012-09-02 02:51:58,2012,"2012-08",8,"Dry","2012 Dry 3","F",NA,"Cheetah","Priya","Aug","2012","Hot Dry","Cold Dry",0
"454","Priya2","Priya","F",NA,"Cheetah","BB50",3.102410296875,0.98,0.32,0.27,-0.04,-0.45,219,317.25,323.75,1083,462.25,2013-01-01 00:20:34,2013-02-01 00:20:34,2013,"2013-01",1,"Wet","2013 Wet 1","F",NA,"Cheetah","Priya","Jan","2013","Wet","Hot Wet",138.971428571429
"455","Priya2","Priya","F",NA,"Cheetah","BB50",2.74387403808594,-0.03,-0.1,-0.2,0.14,0.12,6.5,6.5,6.5,1300.25,482,2012-10-03 05:51:58,2012-11-03 00:26:33,2012,"2012-10",10,"Dry","2012 Dry 5","F",NA,"Cheetah","Priya","Oct","2012","Hot Dry","Hot Dry",12.125
"456","Priya2","Priya","F",NA,"Cheetah","BB95",34.5818865380859,0.98,0.32,0.27,-0.04,-0.45,219,317.25,323.75,1083,462.25,2013-01-01 00:20:34,2013-02-01 00:20:34,2013,"2013-01",1,"Wet","2013 Wet 1","F",NA,"Cheetah","Priya","Jan","2013","Wet","Hot Wet",138.971428571429
"457","Priya2","Priya","F",NA,"Cheetah","BB95",21.9335147612305,0.91,0.91,-0.7,0.12,0.16,0,0,0,1319.75,503,2012-09-02 05:51:58,2012-10-03 02:51:58,2012,"2012-09",9,"Dry","2012 Dry 4","F",NA,"Cheetah","Priya","Sep","2012","Hot Dry","Hot Dry",0.625
"458","Priya2","Priya","F",NA,"Cheetah","BB50",1.43675943212891,-0.93,-0.02,-0.2,-0.42,-0.04,17.7,309.7,341.45,1058.7,386.45,2013-02-01 03:20:34,2013-03-04 00:20:34,2013,"2013-02",2,"Wet","2013 Wet 2","F",NA,"Cheetah","Priya","Feb","2013","Wet","Hot Wet",97.4785714285714
"459","Pula1","Pula","M","FAV","African Wild Dog","BB50",37.6284958168945,0.94,0.34,0.33,0.7,0.76,153.8,177.7,177.7,1131.85,657.7,2014-12-01 00:09:31,2015-01-01 00:09:31,2014,"2014-12",12,"Wet","2015 Wet 1","M","FAV","African Wild Dog","FAV","Dec","2014","Wet","Hot Wet",126.070769230769
"460","Pula1","Pula","M","FAV","African Wild Dog","BB50",13.5806961220703,0.63,-0.48,-0.56,-0.58,-0.36,106.5,170.8,348.5,1056.95,359.5,2015-03-04 03:09:31,2015-04-04 00:09:31,2015,"2015-03",3,"Wet","2015 Wet 4","M","FAV","African Wild Dog","FAV","Mar","2015","Wet","Cold Wet",94.0271428571429
"461","Pula1","Pula","M","FAV","African Wild Dog","BB95",191.411223517578,-0.92,-0.38,-0.49,0,0.7,47.3,225,225,960.15,471.25,2015-01-01 03:09:31,2015-02-01 00:09:31,2015,"2015-01",1,"Wet","2015 Wet 2","M","FAV","African Wild Dog","FAV","Jan","2015","Wet","Hot Wet",138.971428571429
"462","Pula1","Pula","M","FAV","African Wild Dog","BB95",215.236957385254,0.94,0.34,0.33,0.7,0.76,153.8,177.7,177.7,1131.85,657.7,2014-12-01 00:09:31,2015-01-01 00:09:31,2014,"2014-12",12,"Wet","2015 Wet 1","M","FAV","African Wild Dog","FAV","Dec","2014","Wet","Hot Wet",126.070769230769
"463","Pula1","Pula","M","FAV","African Wild Dog","BB50",14.8303764355469,-0.92,-0.38,-0.49,0,0.7,47.3,225,225,960.15,471.25,2015-01-01 03:09:31,2015-02-01 00:09:31,2015,"2015-01",1,"Wet","2015 Wet 2","M","FAV","African Wild Dog","FAV","Jan","2015","Wet","Hot Wet",138.971428571429
"464","Pula1","Pula","M","FAV","African Wild Dog","BB95",200.991713177246,-0.95,-0.69,-0.86,-0.36,0,17,218.1,242,959.45,397.5,2015-02-01 03:09:31,2015-03-04 00:09:31,2015,"2015-02",2,"Wet","2015 Wet 3","M","FAV","African Wild Dog","FAV","Feb","2015","Wet","Hot Wet",97.4785714285714
"465","Pula1","Pula","M","FAV","African Wild Dog","BB50",20.8817488461914,-0.95,-0.69,-0.86,-0.36,0,17,218.1,242,959.45,397.5,2015-02-01 03:09:31,2015-03-04 00:09:31,2015,"2015-02",2,"Wet","2015 Wet 3","M","FAV","African Wild Dog","FAV","Feb","2015","Wet","Hot Wet",97.4785714285714
"466","Pula1","Pula","M","FAV","African Wild Dog","BB95",51.0751005102539,0,1.17,0.77,0.88,0.88,0,0,155.5,1058.9,708.45,2014-08-01 00:09:31,2014-09-01 00:09:31,2014,"2014-08",8,"Dry","2014 Dry 1","M","FAV","African Wild Dog","FAV","Aug","2014","Hot Dry","Cold Dry",0
"467","Pula1","Pula","M","FAV","African Wild Dog","BB95",185.11626163623,0.63,-0.48,-0.56,-0.58,-0.36,106.5,170.8,348.5,1056.95,359.5,2015-03-04 03:09:31,2015-04-04 00:09:31,2015,"2015-03",3,"Wet","2015 Wet 4","M","FAV","African Wild Dog","FAV","Mar","2015","Wet","Cold Wet",94.0271428571429
"468","Pula1","Pula","M","FAV","African Wild Dog","BB50",3.11927177148437,0,1.17,0.77,0.88,0.88,0,0,155.5,1058.9,708.45,2014-08-01 00:09:31,2014-09-01 00:09:31,2014,"2014-08",8,"Dry","2014 Dry 1","M","FAV","African Wild Dog","FAV","Aug","2014","Hot Dry","Cold Dry",0
"469","Pula1","Pula","M","FAV","African Wild Dog","BB95",99.6223394873047,0.91,0.91,-0.14,0.88,0.88,0,0,11.0000000000001,1058.9,708.45,2014-09-01 03:09:31,2014-10-02 00:09:31,2014,"2014-09",9,"Dry","2014 Dry 2","M","FAV","African Wild Dog","FAV","Sep","2014","Hot Dry","Hot Dry",0.625
"470","Pula1","Pula","M","FAV","African Wild Dog","BB50",6.51172660400391,0.91,0.91,-0.14,0.88,0.88,0,0,11.0000000000001,1058.9,708.45,2014-09-01 03:09:31,2014-10-02 00:09:31,2014,"2014-09",9,"Dry","2014 Dry 2","M","FAV","African Wild Dog","FAV","Sep","2014","Hot Dry","Hot Dry",0.625
"471","Pula1","Pula","M","FAV","African Wild Dog","BB50",21.1377712231445,-0.54,-0.8,-0.81,0.62,0.76,23.9,23.9,23.9000000000001,1051.05,649.35,2014-11-02 03:09:31,2014-11-30 21:09:31,2014,"2014-11",11,"Dry","2014 Dry 4","M","FAV","African Wild Dog","FAV","Nov","2014","Hot Dry","Hot Dry",38.3230769230769
"472","Pula1","Pula","M","FAV","African Wild Dog","BB95",210.99518412207,-0.54,-0.8,-0.81,0.62,0.76,23.9,23.9,23.9000000000001,1051.05,649.35,2014-11-02 03:09:31,2014-11-30 21:09:31,2014,"2014-11",11,"Dry","2014 Dry 4","M","FAV","African Wild Dog","FAV","Nov","2014","Hot Dry","Hot Dry",38.3230769230769
"473","Pula1","Pula","M","FAV","African Wild Dog","BB50",11.756042722168,-0.8,-0.91,-1.03,0.76,0.88,0,0,5.6843418860808e-14,1052.4,706.45,2014-10-02 03:09:31,2014-11-02 00:09:31,2014,"2014-10",10,"Dry","2014 Dry 3","M","FAV","African Wild Dog","FAV","Oct","2014","Hot Dry","Hot Dry",12.125
"474","Pula1","Pula","M","FAV","African Wild Dog","BB95",122.421822867188,-0.8,-0.91,-1.03,0.76,0.88,0,0,5.6843418860808e-14,1052.4,706.45,2014-10-02 03:09:31,2014-11-02 00:09:31,2014,"2014-10",10,"Dry","2014 Dry 3","M","FAV","African Wild Dog","FAV","Oct","2014","Hot Dry","Hot Dry",12.125
"475","Qamar1","Qamar","M",NA,"Cheetah","BB95",124.951631511719,1.72,1.72,0.7,1.38,1.35,8,8,36.25,1661.75,816.75,2011-08-16 14:58:33,2011-09-16 11:58:33,2011,"2011-09",9,"Dry","2011 Dry 2","M",NA,"Cheetah","Qamar","Sep","2011","Hot Dry","Hot Dry",0.625
"476","Qamar1","Qamar","M",NA,"Cheetah","BB95",172.888380668945,0,1.17,1.17,1.35,1.35,0,0,206.25,1653.75,808.75,2011-07-16 11:58:33,2011-08-16 11:58:33,2011,"2011-08",8,"Dry","2011 Dry 1","M",NA,"Cheetah","Qamar","Aug","2011","Hot Dry","Cold Dry",0
"477","Qamar1","Qamar","M",NA,"Cheetah","BB50",2.63572332763672,0,1.17,1.17,1.35,1.35,0,0,206.25,1653.75,808.75,2011-07-16 11:58:33,2011-08-16 11:58:33,2011,"2011-08",8,"Dry","2011 Dry 1","M",NA,"Cheetah","Qamar","Aug","2011","Hot Dry","Cold Dry",0
"478","Qamar1","Qamar","M",NA,"Cheetah","BB50",3.14302172460937,1.72,1.72,0.7,1.38,1.35,8,8,36.25,1661.75,816.75,2011-08-16 14:58:33,2011-09-16 11:58:33,2011,"2011-09",9,"Dry","2011 Dry 2","M",NA,"Cheetah","Qamar","Sep","2011","Hot Dry","Hot Dry",0.625
"479","Qamar1","Qamar","M",NA,"Cheetah","BB95",124.948323583496,1.19,1.41,1.07,1.13,1.35,27.5,35.5,35.5,1649.25,818.25,2011-09-16 14:58:33,2011-10-17 09:38:16,2011,"2011-10",10,"Dry","2011 Dry 3","M",NA,"Cheetah","Qamar","Oct","2011","Hot Dry","Hot Dry",12.125
"480","Qamar1","Qamar","M",NA,"Cheetah","BB50",0.564027504394531,1.19,1.41,1.07,1.13,1.35,27.5,35.5,35.5,1649.25,818.25,2011-09-16 14:58:33,2011-10-17 09:38:16,2011,"2011-10",10,"Dry","2011 Dry 3","M",NA,"Cheetah","Qamar","Oct","2011","Hot Dry","Hot Dry",12.125
"481","Qamar1","Qamar","M",NA,"Cheetah","BB95",127.653273990234,0.35,0.73,0.65,1.25,1.38,56.5,92,92,1649.75,833.75,2011-10-17 12:38:16,2011-11-17 09:11:22,2011,"2011-11",11,"Dry","2011 Dry 4","M",NA,"Cheetah","Qamar","Nov","2011","Hot Dry","Hot Dry",38.3230769230769
"482","Qamar1","Qamar","M",NA,"Cheetah","BB50",9.06043635546875,0.35,0.73,0.65,1.25,1.38,56.5,92,92,1649.75,833.75,2011-10-17 12:38:16,2011-11-17 09:11:22,2011,"2011-11",11,"Dry","2011 Dry 4","M",NA,"Cheetah","Qamar","Nov","2011","Hot Dry","Hot Dry",38.3230769230769
"483","Qamar2","Qamar","M",NA,"Cheetah","BB95",131.94226029248,-0.03,-0.1,-0.2,0.14,0.12,6.5,6.5,6.5,1300.25,482,2012-10-03 04:03:53,2012-11-03 01:03:53,2012,"2012-10",10,"Dry","2012 Dry 5","M",NA,"Cheetah","Qamar","Oct","2012","Hot Dry","Hot Dry",12.125
"484","Qamar2","Qamar","M",NA,"Cheetah","BB50",12.2300283569336,1.17,-0.6,-0.29,0.16,0.16,0,0,216.5,1319.75,511,2012-06-01 02:42:38,2012-07-02 02:42:38,2012,"2012-06",6,"Dry","2012 Dry 1","M",NA,"Cheetah","Qamar","Jun","2012","Cold Dry","Cold Dry",6.53571428571429
"485","Qamar2","Qamar","M",NA,"Cheetah","BB50",13.726810453125,0,1.17,-0.43,0.16,0.16,0,0,45,1319.75,511,2012-08-02 05:42:38,2012-09-02 02:12:10,2012,"2012-08",8,"Dry","2012 Dry 3","M",NA,"Cheetah","Qamar","Aug","2012","Hot Dry","Cold Dry",0
"486","Qamar2","Qamar","M",NA,"Cheetah","BB95",242.261147194336,0,0.7,-0.16,0.16,0.16,0,0,138.5,1319.75,511,2012-07-02 05:42:38,2012-08-02 02:42:38,2012,"2012-07",7,"Dry","2012 Dry 2","M",NA,"Cheetah","Qamar","Jul","2012","Cold Dry","Cold Dry",0
"487","Qamar2","Qamar","M",NA,"Cheetah","BB95",329.746287512695,0,1.17,-0.43,0.16,0.16,0,0,45,1319.75,511,2012-08-02 05:42:38,2012-09-02 02:12:10,2012,"2012-08",8,"Dry","2012 Dry 3","M",NA,"Cheetah","Qamar","Aug","2012","Hot Dry","Cold Dry",0
"488","Qamar2","Qamar","M",NA,"Cheetah","BB50",10.4354539526367,-0.49,-0.55,-0.58,-0.01,0.14,25.25,31.75,31.75,1284.5,450.75,2012-11-03 04:03:53,2012-11-30 22:03:53,2012,"2012-11",11,"Dry","2012 Dry 6","M",NA,"Cheetah","Qamar","Nov","2012","Hot Dry","Hot Dry",38.3230769230769
"489","Qamar2","Qamar","M",NA,"Cheetah","BB95",238.859365400391,-0.93,-0.02,-0.2,-0.42,-0.04,17.7,309.7,341.45,1058.7,386.45,2013-02-01 03:17:55,2013-03-03 22:36:55,2013,"2013-02",2,"Wet","2013 Wet 2","M",NA,"Cheetah","Qamar","Feb","2013","Wet","Hot Wet",97.4785714285714
"490","Qamar2","Qamar","M",NA,"Cheetah","BB50",5.43887843115234,-0.93,-0.02,-0.2,-0.42,-0.04,17.7,309.7,341.45,1058.7,386.45,2013-02-01 03:17:55,2013-03-03 22:36:55,2013,"2013-02",2,"Wet","2013 Wet 2","M",NA,"Cheetah","Qamar","Feb","2013","Wet","Hot Wet",97.4785714285714
"491","Qamar2","Qamar","M",NA,"Cheetah","BB50",7.46831373681641,0,0.7,-0.16,0.16,0.16,0,0,138.5,1319.75,511,2012-07-02 05:42:38,2012-08-02 02:42:38,2012,"2012-07",7,"Dry","2012 Dry 2","M",NA,"Cheetah","Qamar","Jul","2012","Cold Dry","Cold Dry",0
"492","Qamar2","Qamar","M",NA,"Cheetah","BB50",7.79559789208984,0.98,0.32,0.27,-0.04,-0.45,219,317.25,323.75,1083,462.25,2013-01-01 00:17:55,2013-02-01 00:17:55,2013,"2013-01",1,"Wet","2013 Wet 1","M",NA,"Cheetah","Qamar","Jan","2013","Wet","Hot Wet",138.971428571429
"493","Qamar2","Qamar","M",NA,"Cheetah","BB95",173.797822396484,-0.86,-0.04,-0.55,-0.63,-0.42,9,245.7,350.45,889.7,350.45,2013-03-04 01:36:55,2013-04-03 22:36:55,2013,"2013-03",3,"Wet","2013 Wet 3","M",NA,"Cheetah","Qamar","Mar","2013","Wet","Cold Wet",94.0271428571429
"494","Qamar2","Qamar","M",NA,"Cheetah","BB50",11.1722935004883,-0.86,-0.04,-0.55,-0.63,-0.42,9,245.7,350.45,889.7,350.45,2013-03-04 01:36:55,2013-04-03 22:36:55,2013,"2013-03",3,"Wet","2013 Wet 3","M",NA,"Cheetah","Qamar","Mar","2013","Wet","Cold Wet",94.0271428571429
"495","Qamar2","Qamar","M",NA,"Cheetah","BB95",219.088567819336,1.17,-0.6,-0.29,0.16,0.16,0,0,216.5,1319.75,511,2012-06-01 02:42:38,2012-07-02 02:42:38,2012,"2012-06",6,"Dry","2012 Dry 1","M",NA,"Cheetah","Qamar","Jun","2012","Cold Dry","Cold Dry",6.53571428571429
"496","Qamar2","Qamar","M",NA,"Cheetah","BB95",280.918230596191,-0.49,-0.55,-0.58,-0.01,0.14,25.25,31.75,31.75,1284.5,450.75,2012-11-03 04:03:53,2012-11-30 22:03:53,2012,"2012-11",11,"Dry","2012 Dry 6","M",NA,"Cheetah","Qamar","Nov","2012","Hot Dry","Hot Dry",38.3230769230769
"497","Qamar2","Qamar","M",NA,"Cheetah","BB95",163.544952333984,-0.43,-1.2,-0.61,-0.65,-0.63,0,26.7,343.95,861.45,350.45,2013-04-04 01:36:55,2013-05-04 23:12:53,2013,"2013-04",4,"Wet","2013 Wet 4","M",NA,"Cheetah","Qamar","Apr","2013","Cold Dry","Cold Wet",30.75
"498","Qamar2","Qamar","M",NA,"Cheetah","BB50",11.294958753418,-0.43,-1.2,-0.61,-0.65,-0.63,0,26.7,343.95,861.45,350.45,2013-04-04 01:36:55,2013-05-04 23:12:53,2013,"2013-04",4,"Wet","2013 Wet 4","M",NA,"Cheetah","Qamar","Apr","2013","Cold Dry","Cold Wet",30.75
"499","Qamar2","Qamar","M",NA,"Cheetah","BB50",8.09879054980469,-0.03,-0.1,-0.2,0.14,0.12,6.5,6.5,6.5,1300.25,482,2012-10-03 04:03:53,2012-11-03 01:03:53,2012,"2012-10",10,"Dry","2012 Dry 5","M",NA,"Cheetah","Qamar","Oct","2012","Hot Dry","Hot Dry",12.125
"500","Qamar2","Qamar","M",NA,"Cheetah","BB95",202.305810099609,0.98,0.32,0.27,-0.04,-0.45,219,317.25,323.75,1083,462.25,2013-01-01 00:17:55,2013-02-01 00:17:55,2013,"2013-01",1,"Wet","2013 Wet 1","M",NA,"Cheetah","Qamar","Jan","2013","Wet","Hot Wet",138.971428571429
"501","Qamar2","Qamar","M",NA,"Cheetah","BB95",173.274551092773,1.03,-0.97,-0.5,-0.65,-0.65,0,8.99999999999999,318.7,861.45,350.45,2013-05-05 02:12:53,2013-05-31 23:09:41,2013,"2013-05",5,"Wet","2013 Wet 5","M",NA,"Cheetah","Qamar","May","2013","Cold Dry","Cold Wet",0
"502","Qamar2","Qamar","M",NA,"Cheetah","BB50",9.16468555908203,1.03,-0.97,-0.5,-0.65,-0.65,0,8.99999999999999,318.7,861.45,350.45,2013-05-05 02:12:53,2013-05-31 23:09:41,2013,"2013-05",5,"Wet","2013 Wet 5","M",NA,"Cheetah","Qamar","May","2013","Cold Dry","Cold Wet",0
"503","Qamar2","Qamar","M",NA,"Cheetah","BB95",123.037388106445,1.17,-0.6,-0.14,-0.66,-0.65,0,-1.06581410364015e-14,245.7,861.45,350.45,2013-06-01 02:09:41,2013-07-02 02:08:50,2013,"2013-06",6,"Dry","2013 Dry 1","M",NA,"Cheetah","Qamar","Jun","2013","Cold Dry","Cold Dry",6.53571428571429
"504","Qamar2","Qamar","M",NA,"Cheetah","BB50",8.60375413867187,1.17,-0.6,-0.14,-0.66,-0.65,0,-1.06581410364015e-14,245.7,861.45,350.45,2013-06-01 02:09:41,2013-07-02 02:08:50,2013,"2013-06",6,"Dry","2013 Dry 1","M",NA,"Cheetah","Qamar","Jun","2013","Cold Dry","Cold Dry",6.53571428571429
"505","Qamar2","Qamar","M",NA,"Cheetah","BB95",124.291204862793,0,0.7,-1.19,-0.66,-0.66,0,-1.06581410364015e-14,26.7,861.45,350.45,2013-07-02 05:08:50,2013-08-02 02:04:23,2013,"2013-07",7,"Dry","2013 Dry 2","M",NA,"Cheetah","Qamar","Jul","2013","Cold Dry","Cold Dry",0
"506","Qamar2","Qamar","M",NA,"Cheetah","BB50",4.32076352832031,0,0.7,-1.19,-0.66,-0.66,0,-1.06581410364015e-14,26.7,861.45,350.45,2013-07-02 05:08:50,2013-08-02 02:04:23,2013,"2013-07",7,"Dry","2013 Dry 2","M",NA,"Cheetah","Qamar","Jul","2013","Cold Dry","Cold Dry",0
"507","Qamar3","Qamar","M",NA,"Cheetah","BB95",81.3990470737305,0.93,0.93,0.99,-0.41,-0.41,0.75,0.749999999999986,47.95,1104.9,396.45,2015-09-15 15:51:54,2015-10-16 15:51:54,2015,"2015-09",9,"Dry","2015 Dry 1","M",NA,"Cheetah","Qamar","Sep","2015","Hot Dry","Hot Dry",0.625
"508","Qamar3","Qamar","M",NA,"Cheetah","BB50",11.4701557553711,0.93,0.93,0.99,-0.41,-0.41,0.75,0.749999999999986,47.95,1104.9,396.45,2015-09-15 15:51:54,2015-10-16 15:51:54,2015,"2015-09",9,"Dry","2015 Dry 1","M",NA,"Cheetah","Qamar","Sep","2015","Hot Dry","Hot Dry",0.625
"509","Qamar3","Qamar","M",NA,"Cheetah","BB95",92.6386578833008,-0.78,-0.94,-0.95,-0.26,-0.41,17.05,19.8,19.8,1040.95,391.6,2015-10-16 18:51:54,2015-11-16 15:51:54,2015,"2015-11",11,"Dry","2015 Dry 2","M",NA,"Cheetah","Qamar","Nov","2015","Hot Dry","Hot Dry",38.3230769230769
"510","Qamar3","Qamar","M",NA,"Cheetah","BB50",11.251121331543,-0.78,-0.94,-0.95,-0.26,-0.41,17.05,19.8,19.8,1040.95,391.6,2015-10-16 18:51:54,2015-11-16 15:51:54,2015,"2015-11",11,"Dry","2015 Dry 2","M",NA,"Cheetah","Qamar","Nov","2015","Hot Dry","Hot Dry",38.3230769230769
"511","Qamar3","Qamar","M",NA,"Cheetah","BB95",106.683239578613,-0.21,-0.54,-0.54,-0.49,-0.26,75.9,94.95,95.7,971.4,313.7,2015-12-01 00:51:54,2016-01-01 00:51:54,2015,"2015-12",12,"Wet","2016 Wet 1","M",NA,"Cheetah","Qamar","Dec","2015","Wet","Hot Wet",126.070769230769
"512","Qamar3","Qamar","M",NA,"Cheetah","BB50",20.4639729848633,-0.21,-0.54,-0.54,-0.49,-0.26,75.9,94.95,95.7,971.4,313.7,2015-12-01 00:51:54,2016-01-01 00:51:54,2015,"2015-12",12,"Wet","2016 Wet 1","M",NA,"Cheetah","Qamar","Dec","2015","Wet","Hot Wet",126.070769230769
"513","Qamar3","Qamar","M",NA,"Cheetah","BB95",70.2388688759766,0.02,-0.55,-0.63,-0.46,-0.49,113.05,206,208.75,850.7,379.45,2016-01-01 03:51:54,2016-02-01 00:51:54,2016,"2016-01",1,"Wet","2016 Wet 2","M",NA,"Cheetah","Qamar","Jan","2016","Wet","Hot Wet",138.971428571429
"514","Qamar3","Qamar","M",NA,"Cheetah","BB50",6.23787233056641,0.02,-0.55,-0.63,-0.46,-0.49,113.05,206,208.75,850.7,379.45,2016-01-01 03:51:54,2016-02-01 00:51:54,2016,"2016-01",1,"Wet","2016 Wet 2","M",NA,"Cheetah","Qamar","Jan","2016","Wet","Hot Wet",138.971428571429
"515","Qamar3","Qamar","M",NA,"Cheetah","BB95",64.6407569887695,-0.3,-0.53,-0.74,-0.29,-0.46,49.75,238.7,258.5,809.7,412.2,2016-02-01 03:51:54,2016-03-03 00:51:54,2016,"2016-02",2,"Wet","2016 Wet 3","M",NA,"Cheetah","Qamar","Feb","2016","Wet","Hot Wet",97.4785714285714
"516","Qamar3","Qamar","M",NA,"Cheetah","BB50",8.82973411181641,-0.3,-0.53,-0.74,-0.29,-0.46,49.75,238.7,258.5,809.7,412.2,2016-02-01 03:51:54,2016-03-03 00:51:54,2016,"2016-02",2,"Wet","2016 Wet 3","M",NA,"Cheetah","Qamar","Feb","2016","Wet","Hot Wet",97.4785714285714
"517","Qamar3","Qamar","M",NA,"Cheetah","BB95",95.1877507797852,1.34,0.44,-0.04,0.08,-0.29,188.38,351.18,446.13,853.58,494.08,2016-03-03 03:51:54,2016-04-03 00:51:54,2016,"2016-03",3,"Wet","2016 Wet 4","M",NA,"Cheetah","Qamar","Mar","2016","Wet","Cold Wet",94.0271428571429
"518","Qamar3","Qamar","M",NA,"Cheetah","BB50",8.58957244433594,1.34,0.44,-0.04,0.08,-0.29,188.38,351.18,446.13,853.58,494.08,2016-03-03 03:51:54,2016-04-03 00:51:54,2016,"2016-03",3,"Wet","2016 Wet 4","M",NA,"Cheetah","Qamar","Mar","2016","Wet","Cold Wet",94.0271428571429
"519","Qamar3","Qamar","M",NA,"Cheetah","BB95",90.3718548168945,0.96,0.74,0.1,0.03,0.08,42.05,280.18,486.18,884.63,488.93,2016-04-03 03:51:54,2016-04-26 15:51:54,2016,"2016-04",4,"Wet","2016 Wet 5","M",NA,"Cheetah","Qamar","Apr","2016","Cold Dry","Cold Wet",30.75
